S.No,PO#,PO Date,Product,Qty,Price,POAmount,Vendor,Status,InventoryIn,InventoryOut,Balance
2466,3466,16-02-2022,Item-3,417,19,7923,Vendor-6,Pending,0,0,0
2467,3467,04-12-2022,Item-4,396,20,7920,Vendor-2,Pending,0,0,0
2468,3468,20-06-2022,Item-2,286,17,4862,Vendor-2,Received,4862,4024.2,837.8
2469,3469,06-05-2022,Item-2,400,13,5200,Vendor-3,Received,5200,3871.9,1328.1
2470,3470,13-05-2022,Item-3,410,11,4510,Vendor-2,Pending,0,0,0
2471,3471,30-04-2022,Item-1,184,18,3312,Vendor-6,Received,3312,2918.6,393.4
2472,3472,06-04-2022,Item-3,206,16,3296,Vendor-4,Pending,0,0,0
2473,3473,04-02-2022,Item-4,218,20,4360,Vendor-6,Received,4360,2355,2005
2474,3474,02-07-2022,Item-2,487,16,7792,Vendor-1,Received,7792,5873.3,1918.7
2475,3475,01-01-2022,Item-3,317,13,4121,Vendor-4,Pending,0,0,0
2476,3476,23-10-2022,Item-1,274,15,4110,Vendor-6,Received,4110,4052.2,57.8
2477,3477,26-11-2022,Item-4,389,12,4668,Vendor-8,Received,4668,3602.9,1065.1
2478,3478,18-10-2022,Item-4,287,12,3444,Vendor-1,Received,3444,1802,1642
2479,3479,18-02-2022,Item-2,241,16,3856,Vendor-1,Received,3856,1293.9,2562.1
2480,3480,25-02-2022,Item-2,328,15,4920,Vendor-7,Received,4920,3513.5,1406.5
2481,3481,24-11-2022,Item-4,426,19,8094,Vendor-5,Pending,0,0,0
2482,3482,09-10-2022,Item-1,235,10,2350,Vendor-2,Pending,0,0,0
2483,3483,20-11-2022,Item-2,479,17,8143,Vendor-8,Received,8143,5793.2,2349.8
2484,3484,30-05-2022,Item-2,305,18,5490,Vendor-5,Received,5490,4436.8,1053.2
2485,3485,30-04-2022,Item-3,122,16,1952,Vendor-9,Pending,0,0,0
2486,3486,15-06-2022,Item-3,436,12,5232,Vendor-8,Pending,0,0,0
2487,3487,28-11-2022,Item-2,279,11,3069,Vendor-6,Received,3069,2066.2,1002.8
2488,3488,10-06-2022,Item-1,135,17,2295,Vendor-1,Received,2295,1354.6,940.4
2489,3489,17-04-2022,Item-2,159,15,2385,Vendor-3,Received,2385,1899,486
2490,3490,18-01-2022,Item-3,205,20,4100,Vendor-2,Pending,0,0,0
2491,3491,25-01-2022,Item-4,166,15,2490,Vendor-10,Pending,0,0,0
2492,3492,10-12-2022,Item-3,376,15,5640,Vendor-6,Received,5640,1605.6,4034.4
2493,3493,26-09-2022,Item-1,234,13,3042,Vendor-8,Received,3042,1987.6,1054.4
2494,3494,06-03-2022,Item-4,405,19,7695,Vendor-4,Pending,0,0,0
2495,3495,11-11-2022,Item-4,258,13,3354,Vendor-6,Pending,0,0,0
2496,3496,11-02-2022,Item-3,216,18,3888,Vendor-4,Pending,0,0,0
2497,3497,02-09-2022,Item-1,182,18,3276,Vendor-6,Received,3276,1065.6,2210.4
2498,3498,19-03-2022,Item-3,171,19,3249,Vendor-7,Received,3249,2544.6,704.4
2499,3499,26-03-2022,Item-2,462,13,6006,Vendor-4,Received,6006,2597.1,3408.9
2500,3500,01-09-2022,Item-4,199,18,3582,Vendor-5,Received,3582,2948.4,633.6
2501,3501,22-04-2022,Item-2,293,18,5274,Vendor-10,Received,5274,3146.9,2127.1
2502,3502,15-12-2022,Item-1,191,11,2101,Vendor-3,Received,2101,1054.1,1046.9
2503,3503,20-09-2022,Item-1,196,13,2548,Vendor-5,Received,2548,1381.2,1166.8
2504,3504,01-08-2022,Item-3,355,13,4615,Vendor-10,Pending,0,0,0
2505,3505,26-02-2022,Item-2,416,16,6656,Vendor-5,Received,6656,1542,5114
2506,3506,23-04-2022,Item-1,145,18,2610,Vendor-3,Pending,0,0,0
2507,3507,09-06-2022,Item-3,291,17,4947,Vendor-7,Pending,0,0,0
2508,3508,18-02-2022,Item-1,223,11,2453,Vendor-7,Pending,0,0,0
2509,3509,09-01-2022,Item-4,234,20,4680,Vendor-3,Pending,0,0,0
2510,3510,14-07-2022,Item-2,439,15,6585,Vendor-1,Pending,0,0,0
2511,3511,18-06-2022,Item-3,179,16,2864,Vendor-4,Pending,0,0,0
2512,3512,24-07-2022,Item-3,379,18,6822,Vendor-2,Received,6822,1726.6,5095.4
2513,3513,14-12-2022,Item-4,383,17,6511,Vendor-8,Received,6511,5319.7,1191.3
2514,3514,26-12-2022,Item-3,152,18,2736,Vendor-6,Received,2736,1828.4,907.6
2515,3515,10-07-2022,Item-3,279,14,3906,Vendor-9,Pending,0,0,0
2516,3516,24-08-2022,Item-4,361,12,4332,Vendor-9,Received,4332,3549.7,782.3
2517,3517,27-03-2022,Item-1,401,18,7218,Vendor-3,Pending,0,0,0
2518,3518,26-03-2022,Item-1,225,17,3825,Vendor-8,Received,3825,3561.8,263.2
2519,3519,30-08-2022,Item-1,319,17,5423,Vendor-4,Received,5423,2732.9,2690.1
2520,3520,10-12-2022,Item-4,126,20,2520,Vendor-3,Received,2520,2045.8,474.2
2521,3521,04-03-2022,Item-1,304,12,3648,Vendor-7,Received,3648,2983.3,664.7
2522,3522,31-05-2022,Item-4,271,20,5420,Vendor-6,Pending,0,0,0
2523,3523,03-06-2022,Item-1,431,17,7327,Vendor-1,Pending,0,0,0
2524,3524,20-04-2022,Item-3,461,15,6915,Vendor-8,Pending,0,0,0
2525,3525,28-01-2022,Item-2,215,20,4300,Vendor-5,Received,4300,2881.5,1418.5
2526,3526,25-09-2022,Item-3,187,19,3553,Vendor-8,Pending,0,0,0
2527,3527,22-09-2022,Item-2,477,20,9540,Vendor-3,Pending,0,0,0
2528,3528,05-04-2022,Item-1,153,15,2295,Vendor-3,Received,2295,1303.6,991.4
2529,3529,09-11-2022,Item-4,132,17,2244,Vendor-6,Received,2244,1682.2,561.8
2530,3530,13-06-2022,Item-4,246,17,4182,Vendor-7,Pending,0,0,0
2531,3531,21-03-2022,Item-2,492,18,8856,Vendor-6,Received,8856,1484.9,7371.1
2532,3532,15-11-2022,Item-1,165,11,1815,Vendor-4,Received,1815,1102.8,712.2
2533,3533,17-01-2022,Item-2,291,16,4656,Vendor-6,Pending,0,0,0
2534,3534,11-11-2022,Item-1,493,18,8874,Vendor-9,Pending,0,0,0
2535,3535,27-05-2022,Item-2,339,10,3390,Vendor-1,Received,3390,2560.6,829.4
2536,3536,10-09-2022,Item-1,242,19,4598,Vendor-3,Received,4598,1866.4,2731.6
2537,3537,14-12-2022,Item-1,180,16,2880,Vendor-5,Received,2880,1631.5,1248.5
2538,3538,02-09-2022,Item-3,435,10,4350,Vendor-2,Pending,0,0,0
2539,3539,26-03-2022,Item-4,489,13,6357,Vendor-2,Received,6357,5807.3,549.7
2540,3540,27-10-2022,Item-1,139,19,2641,Vendor-9,Received,2641,1494.9,1146.1
2541,3541,18-02-2022,Item-4,102,15,1530,Vendor-2,Received,1530,1164.4,365.6
2542,3542,03-05-2022,Item-2,112,11,1232,Vendor-7,Pending,0,0,0
2543,3543,09-08-2022,Item-1,486,10,4860,Vendor-6,Received,4860,2608.9,2251.1
2544,3544,03-12-2022,Item-3,296,14,4144,Vendor-7,Pending,0,0,0
2545,3545,08-11-2022,Item-4,343,20,6860,Vendor-4,Pending,0,0,0
2546,3546,10-01-2022,Item-2,137,11,1507,Vendor-2,Pending,0,0,0
2547,3547,13-01-2022,Item-4,152,16,2432,Vendor-3,Pending,0,0,0
2548,3548,08-03-2022,Item-4,131,19,2489,Vendor-10,Received,2489,2053,436
2549,3549,05-06-2022,Item-3,272,14,3808,Vendor-8,Pending,0,0,0
2550,3550,14-12-2022,Item-3,385,10,3850,Vendor-6,Received,3850,2277.7,1572.3
2551,3551,01-01-2022,Item-1,236,12,2832,Vendor-2,Pending,0,0,0
2552,3552,22-08-2022,Item-2,163,13,2119,Vendor-10,Pending,0,0,0
2553,3553,02-12-2022,Item-4,383,17,6511,Vendor-1,Pending,0,0,0
2554,3554,16-06-2022,Item-1,438,17,7446,Vendor-8,Pending,0,0,0
2555,3555,02-03-2022,Item-1,222,11,2442,Vendor-3,Pending,0,0,0
2556,3556,10-07-2022,Item-1,490,13,6370,Vendor-5,Pending,0,0,0
2557,3557,12-04-2022,Item-1,331,12,3972,Vendor-5,Pending,0,0,0
2558,3558,01-10-2022,Item-2,216,15,3240,Vendor-5,Pending,0,0,0
2559,3559,31-05-2022,Item-2,378,15,5670,Vendor-6,Pending,0,0,0
2560,3560,25-08-2022,Item-2,171,16,2736,Vendor-5,Received,2736,1507.9,1228.1
2561,3561,24-10-2022,Item-3,226,12,2712,Vendor-8,Received,2712,1796,916
2562,3562,14-11-2022,Item-4,473,10,4730,Vendor-1,Received,4730,3461.2,1268.8
2563,3563,24-01-2022,Item-4,304,20,6080,Vendor-2,Received,6080,3196.3,2883.7
2564,3564,16-06-2022,Item-3,412,11,4532,Vendor-4,Pending,0,0,0
2565,3565,06-05-2022,Item-3,222,15,3330,Vendor-9,Pending,0,0,0
2566,3566,24-12-2022,Item-3,426,14,5964,Vendor-4,Received,5964,5024.6,939.4
2567,3567,17-09-2022,Item-1,288,18,5184,Vendor-9,Pending,0,0,0
2568,3568,29-10-2022,Item-2,463,12,5556,Vendor-9,Received,5556,4559.9,996.1
2569,3569,04-04-2022,Item-1,380,19,7220,Vendor-6,Received,7220,6497.1,722.9
2570,3570,16-11-2022,Item-3,292,16,4672,Vendor-9,Received,4672,4605,67
2571,3571,14-11-2022,Item-1,270,20,5400,Vendor-5,Received,5400,4828.6,571.4
2572,3572,09-11-2022,Item-3,453,13,5889,Vendor-9,Received,5889,2740.4,3148.6
2573,3573,09-06-2022,Item-3,288,13,3744,Vendor-4,Received,3744,2720.9,1023.1
2574,3574,28-11-2022,Item-4,395,10,3950,Vendor-1,Received,3950,2331.7,1618.3
2575,3575,26-09-2022,Item-2,260,19,4940,Vendor-2,Received,4940,3673.7,1266.3
2576,3576,18-12-2022,Item-4,356,19,6764,Vendor-2,Pending,0,0,0
2577,3577,29-05-2022,Item-1,426,13,5538,Vendor-7,Received,5538,1108.3,4429.7
2578,3578,12-10-2022,Item-2,357,20,7140,Vendor-8,Received,7140,1852.4,5287.6
2579,3579,22-10-2022,Item-2,283,10,2830,Vendor-4,Pending,0,0,0
2580,3580,17-03-2022,Item-3,157,12,1884,Vendor-10,Pending,0,0,0
2581,3581,20-06-2022,Item-1,351,18,6318,Vendor-1,Pending,0,0,0
2582,3582,19-09-2022,Item-3,490,18,8820,Vendor-6,Received,8820,6005,2815
2583,3583,19-04-2022,Item-1,118,14,1652,Vendor-3,Pending,0,0,0
2584,3584,25-10-2022,Item-2,419,15,6285,Vendor-6,Received,6285,6243.3,41.7
2585,3585,19-08-2022,Item-2,271,15,4065,Vendor-5,Received,4065,2976.4,1088.6
2586,3586,30-08-2022,Item-4,156,11,1716,Vendor-6,Received,1716,1356.2,359.8
2587,3587,28-07-2022,Item-4,482,10,4820,Vendor-6,Pending,0,0,0
2588,3588,12-03-2022,Item-3,308,12,3696,Vendor-8,Pending,0,0,0
2589,3589,11-09-2022,Item-1,416,15,6240,Vendor-4,Received,6240,3607.3,2632.7
2590,3590,28-02-2022,Item-1,218,20,4360,Vendor-7,Pending,0,0,0
2591,3591,13-08-2022,Item-1,367,13,4771,Vendor-3,Received,4771,1771.3,2999.7
2592,3592,02-08-2022,Item-1,297,16,4752,Vendor-4,Pending,0,0,0
2593,3593,28-04-2022,Item-1,452,11,4972,Vendor-4,Pending,0,0,0
2594,3594,09-08-2022,Item-2,436,16,6976,Vendor-5,Received,6976,2371.2,4604.8
2595,3595,06-06-2022,Item-3,102,12,1224,Vendor-5,Pending,0,0,0
2596,3596,05-09-2022,Item-2,191,17,3247,Vendor-5,Received,3247,2967.6,279.4
2597,3597,29-07-2022,Item-2,124,17,2108,Vendor-5,Pending,0,0,0
2598,3598,09-07-2022,Item-2,321,12,3852,Vendor-2,Pending,0,0,0
2599,3599,17-01-2022,Item-2,418,19,7942,Vendor-6,Pending,0,0,0
2600,3600,21-04-2022,Item-3,489,16,7824,Vendor-2,Pending,0,0,0
2601,3601,17-06-2022,Item-1,339,16,5424,Vendor-10,Pending,0,0,0
2602,3602,31-08-2022,Item-1,261,16,4176,Vendor-8,Pending,0,0,0
2603,3603,31-07-2022,Item-4,454,12,5448,Vendor-8,Pending,0,0,0
2604,3604,30-08-2022,Item-1,495,20,9900,Vendor-3,Pending,0,0,0
2605,3605,12-08-2022,Item-4,207,13,2691,Vendor-3,Pending,0,0,0
2606,3606,13-08-2022,Item-4,283,20,5660,Vendor-9,Received,5660,2732.2,2927.8
2607,3607,03-08-2022,Item-2,208,15,3120,Vendor-2,Pending,0,0,0
2608,3608,04-01-2022,Item-1,465,16,7440,Vendor-9,Pending,0,0,0
2609,3609,13-08-2022,Item-4,452,17,7684,Vendor-3,Pending,0,0,0
2610,3610,22-08-2022,Item-3,252,15,3780,Vendor-3,Pending,0,0,0
2611,3611,16-10-2022,Item-1,174,20,3480,Vendor-7,Pending,0,0,0
2612,3612,05-04-2022,Item-3,329,19,6251,Vendor-2,Pending,0,0,0
2613,3613,07-07-2022,Item-4,321,18,5778,Vendor-6,Received,5778,5416.2,361.8
2614,3614,14-06-2022,Item-1,487,16,7792,Vendor-9,Pending,0,0,0
2615,3615,02-04-2022,Item-4,361,19,6859,Vendor-6,Pending,0,0,0
2616,3616,13-09-2022,Item-3,416,18,7488,Vendor-7,Pending,0,0,0
2617,3617,12-08-2022,Item-2,475,20,9500,Vendor-9,Received,9500,6512.6,2987.4
2618,3618,08-11-2022,Item-4,484,11,5324,Vendor-1,Received,5324,4008.8,1315.2
2619,3619,31-03-2022,Item-3,300,16,4800,Vendor-8,Received,4800,1981.4,2818.6
2620,3620,05-10-2022,Item-2,230,11,2530,Vendor-1,Received,2530,1098.5,1431.5
2621,3621,24-07-2022,Item-1,155,18,2790,Vendor-1,Received,2790,1063.5,1726.5
2622,3622,26-11-2022,Item-2,265,17,4505,Vendor-4,Received,4505,3730.1,774.9
2623,3623,17-12-2022,Item-1,464,16,7424,Vendor-1,Pending,0,0,0
2624,3624,23-04-2022,Item-2,462,17,7854,Vendor-4,Received,7854,4925.9,2928.1
2625,3625,06-01-2022,Item-3,167,17,2839,Vendor-4,Received,2839,1561.1,1277.9
2626,3626,30-09-2022,Item-4,297,12,3564,Vendor-7,Pending,0,0,0
2627,3627,13-07-2022,Item-4,129,10,1290,Vendor-9,Pending,0,0,0
2628,3628,17-08-2022,Item-3,330,10,3300,Vendor-1,Pending,0,0,0
2629,3629,01-09-2022,Item-3,382,13,4966,Vendor-3,Received,4966,4784.5,181.5
2630,3630,14-11-2022,Item-1,166,12,1992,Vendor-10,Pending,0,0,0
2631,3631,24-09-2022,Item-4,249,11,2739,Vendor-2,Pending,0,0,0
2632,3632,10-02-2022,Item-1,471,11,5181,Vendor-2,Received,5181,4967.9,213.1
2633,3633,20-02-2022,Item-1,460,12,5520,Vendor-5,Received,5520,3718.5,1801.5
2634,3634,21-09-2022,Item-1,381,14,5334,Vendor-6,Pending,0,0,0
2635,3635,14-03-2022,Item-1,296,20,5920,Vendor-8,Received,5920,3309.9,2610.1
2636,3636,04-07-2022,Item-2,112,19,2128,Vendor-5,Received,2128,1160.1,967.9
2637,3637,16-05-2022,Item-4,277,14,3878,Vendor-9,Pending,0,0,0
2638,3638,03-04-2022,Item-4,249,19,4731,Vendor-1,Received,4731,3060.1,1670.9
2639,3639,04-04-2022,Item-3,309,20,6180,Vendor-7,Received,6180,4339.2,1840.8
2640,3640,11-05-2022,Item-3,154,16,2464,Vendor-1,Pending,0,0,0
2641,3641,03-01-2022,Item-2,275,20,5500,Vendor-7,Received,5500,3325.2,2174.8
2642,3642,02-03-2022,Item-2,201,13,2613,Vendor-6,Pending,0,0,0
2643,3643,04-07-2022,Item-2,428,15,6420,Vendor-7,Pending,0,0,0
2644,3644,20-01-2022,Item-4,191,10,1910,Vendor-9,Pending,0,0,0
2645,3645,03-07-2022,Item-3,156,19,2964,Vendor-2,Received,2964,2700.6,263.4
2646,3646,07-11-2022,Item-3,342,10,3420,Vendor-10,Pending,0,0,0
2647,3647,29-07-2022,Item-2,116,10,1160,Vendor-1,Received,1160,1117.9,42.1
2648,3648,28-04-2022,Item-4,327,10,3270,Vendor-6,Pending,0,0,0
2649,3649,23-05-2022,Item-1,320,16,5120,Vendor-9,Received,5120,3191.1,1928.9
2650,3650,13-10-2022,Item-1,297,18,5346,Vendor-3,Pending,0,0,0
2651,3651,31-08-2022,Item-2,101,11,1111,Vendor-9,Pending,0,0,0
2652,3652,20-11-2022,Item-1,263,14,3682,Vendor-4,Received,3682,2656.2,1025.8
2653,3653,21-08-2022,Item-1,192,10,1920,Vendor-8,Received,1920,1752.8,167.2
2654,3654,30-04-2022,Item-2,372,12,4464,Vendor-1,Pending,0,0,0
2655,3655,30-04-2022,Item-4,223,15,3345,Vendor-2,Pending,0,0,0
2656,3656,14-08-2022,Item-2,214,18,3852,Vendor-5,Pending,0,0,0
2657,3657,30-03-2022,Item-2,424,10,4240,Vendor-5,Received,4240,3405.3,834.7
2658,3658,22-02-2022,Item-3,267,11,2937,Vendor-8,Pending,0,0,0
2659,3659,23-06-2022,Item-3,312,20,6240,Vendor-6,Received,6240,2186.4,4053.6
2660,3660,10-06-2022,Item-3,344,14,4816,Vendor-8,Pending,0,0,0
2661,3661,21-09-2022,Item-2,301,19,5719,Vendor-4,Received,5719,1535.8,4183.2
2662,3662,18-11-2022,Item-1,125,16,2000,Vendor-2,Pending,0,0,0
2663,3663,23-10-2022,Item-4,192,16,3072,Vendor-1,Received,3072,2696.2,375.8
2664,3664,29-05-2022,Item-3,180,13,2340,Vendor-7,Received,2340,2271.7,68.3
2665,3665,10-05-2022,Item-2,248,13,3224,Vendor-5,Pending,0,0,0
2666,3666,26-02-2022,Item-4,218,16,3488,Vendor-4,Received,3488,3386.7,101.3
2667,3667,30-07-2022,Item-1,246,10,2460,Vendor-3,Received,2460,2041.3,418.7
2668,3668,27-09-2022,Item-3,188,16,3008,Vendor-2,Received,3008,1714,1294
2669,3669,16-11-2022,Item-1,177,10,1770,Vendor-2,Received,1770,1407.5,362.5
2670,3670,26-07-2022,Item-3,120,10,1200,Vendor-8,Pending,0,0,0
2671,3671,31-12-2022,Item-4,430,14,6020,Vendor-9,Pending,0,0,0
2672,3672,22-04-2022,Item-4,231,17,3927,Vendor-10,Pending,0,0,0
2673,3673,09-10-2022,Item-2,427,20,8540,Vendor-5,Received,8540,7896.2,643.8
2674,3674,28-01-2022,Item-1,166,10,1660,Vendor-4,Pending,0,0,0
2675,3675,20-03-2022,Item-1,435,15,6525,Vendor-1,Pending,0,0,0
2676,3676,16-04-2022,Item-3,261,16,4176,Vendor-6,Received,4176,1504.3,2671.7
2677,3677,07-09-2022,Item-3,282,10,2820,Vendor-3,Received,2820,1787.4,1032.6
2678,3678,17-10-2022,Item-1,122,17,2074,Vendor-6,Pending,0,0,0
2679,3679,04-11-2022,Item-1,409,16,6544,Vendor-2,Received,6544,4880.8,1663.2
2680,3680,19-11-2022,Item-4,108,13,1404,Vendor-2,Received,1404,1029.7,374.3
2681,3681,11-02-2022,Item-2,486,17,8262,Vendor-3,Received,8262,3613.2,4648.8
2682,3682,02-11-2022,Item-1,317,20,6340,Vendor-8,Received,6340,5920.7,419.3
2683,3683,25-02-2022,Item-2,326,20,6520,Vendor-1,Pending,0,0,0
2684,3684,30-07-2022,Item-2,141,11,1551,Vendor-6,Pending,0,0,0
2685,3685,28-07-2022,Item-3,414,10,4140,Vendor-7,Pending,0,0,0
2686,3686,03-04-2022,Item-3,500,18,9000,Vendor-7,Pending,0,0,0
2687,3687,17-09-2022,Item-4,212,11,2332,Vendor-10,Pending,0,0,0
2688,3688,28-07-2022,Item-4,500,12,6000,Vendor-2,Received,6000,4614.1,1385.9
2689,3689,01-02-2022,Item-4,430,18,7740,Vendor-8,Pending,0,0,0
2690,3690,23-11-2022,Item-2,410,10,4100,Vendor-5,Pending,0,0,0
2691,3691,31-05-2022,Item-4,213,12,2556,Vendor-10,Received,2556,1336.9,1219.1
2692,3692,26-08-2022,Item-2,286,15,4290,Vendor-2,Received,4290,3065.1,1224.9
2693,3693,28-10-2022,Item-2,455,20,9100,Vendor-1,Pending,0,0,0
2694,3694,06-05-2022,Item-4,278,13,3614,Vendor-4,Pending,0,0,0
2695,3695,03-11-2022,Item-2,188,16,3008,Vendor-3,Received,3008,1200.4,1807.6
2696,3696,20-09-2022,Item-1,429,10,4290,Vendor-5,Pending,0,0,0
2697,3697,13-09-2022,Item-2,497,10,4970,Vendor-1,Received,4970,4305.1,664.9
2698,3698,18-09-2022,Item-4,476,18,8568,Vendor-1,Received,8568,7646.7,921.3
2699,3699,13-12-2022,Item-3,441,20,8820,Vendor-2,Pending,0,0,0
2700,3700,11-12-2022,Item-3,357,11,3927,Vendor-8,Pending,0,0,0
2701,3701,30-03-2022,Item-1,433,15,6495,Vendor-7,Received,6495,3081,3414
2702,3702,19-11-2022,Item-3,174,18,3132,Vendor-5,Pending,0,0,0
2703,3703,06-02-2022,Item-4,193,19,3667,Vendor-1,Received,3667,3351.6,315.4
2704,3704,17-04-2022,Item-1,383,15,5745,Vendor-10,Pending,0,0,0
2705,3705,17-05-2022,Item-4,358,14,5012,Vendor-4,Pending,0,0,0
2706,3706,15-02-2022,Item-2,497,17,8449,Vendor-5,Received,8449,2904.5,5544.5
2707,3707,15-10-2022,Item-2,175,12,2100,Vendor-5,Received,2100,2021.7,78.3
2708,3708,01-02-2022,Item-4,414,17,7038,Vendor-3,Pending,0,0,0
2709,3709,26-11-2022,Item-2,142,20,2840,Vendor-6,Pending,0,0,0
2710,3710,06-01-2022,Item-2,127,10,1270,Vendor-8,Received,1270,1177.4,92.6
2711,3711,21-06-2022,Item-4,272,10,2720,Vendor-8,Pending,0,0,0
2712,3712,21-12-2022,Item-4,171,11,1881,Vendor-7,Pending,0,0,0
2713,3713,04-07-2022,Item-3,238,11,2618,Vendor-9,Pending,0,0,0
2714,3714,01-07-2022,Item-4,249,10,2490,Vendor-5,Pending,0,0,0
2715,3715,20-02-2022,Item-2,150,18,2700,Vendor-2,Received,2700,1169.8,1530.2
2716,3716,01-11-2022,Item-4,132,14,1848,Vendor-6,Received,1848,1122.6,725.4
2717,3717,29-04-2022,Item-1,449,18,8082,Vendor-4,Pending,0,0,0
2718,3718,24-01-2022,Item-1,175,15,2625,Vendor-3,Pending,0,0,0
2719,3719,21-08-2022,Item-3,315,14,4410,Vendor-1,Received,4410,1644,2766
2720,3720,22-08-2022,Item-2,225,15,3375,Vendor-2,Received,3375,2577.7,797.3
2721,3721,25-08-2022,Item-4,176,11,1936,Vendor-2,Pending,0,0,0
2722,3722,04-02-2022,Item-4,166,12,1992,Vendor-9,Pending,0,0,0
2723,3723,22-09-2022,Item-2,301,16,4816,Vendor-6,Pending,0,0,0
2724,3724,14-08-2022,Item-4,386,20,7720,Vendor-6,Pending,0,0,0
2725,3725,07-03-2022,Item-3,439,17,7463,Vendor-9,Received,7463,2972,4491
2726,3726,08-10-2022,Item-1,215,10,2150,Vendor-5,Received,2150,1003.1,1146.9
2727,3727,23-07-2022,Item-4,265,19,5035,Vendor-6,Pending,0,0,0
2728,3728,15-07-2022,Item-4,380,15,5700,Vendor-3,Received,5700,4076,1624
2729,3729,17-05-2022,Item-4,226,18,4068,Vendor-9,Pending,0,0,0
2730,3730,06-08-2022,Item-3,262,16,4192,Vendor-10,Pending,0,0,0
2731,3731,22-10-2022,Item-3,409,12,4908,Vendor-4,Received,4908,3520.8,1387.2
2732,3732,29-03-2022,Item-2,357,19,6783,Vendor-1,Received,6783,2763.9,4019.1
2733,3733,26-09-2022,Item-3,434,11,4774,Vendor-2,Pending,0,0,0
2734,3734,20-06-2022,Item-4,342,12,4104,Vendor-5,Received,4104,2206.4,1897.6
2735,3735,03-02-2022,Item-2,137,12,1644,Vendor-5,Received,1644,1040.3,603.7
2736,3736,30-07-2022,Item-4,471,10,4710,Vendor-10,Pending,0,0,0
2737,3737,26-02-2022,Item-1,166,11,1826,Vendor-2,Received,1826,1811.5,14.5
2738,3738,20-01-2022,Item-4,106,20,2120,Vendor-5,Received,2120,1441.5,678.5
2739,3739,13-04-2022,Item-4,250,19,4750,Vendor-8,Pending,0,0,0
2740,3740,15-02-2022,Item-4,214,12,2568,Vendor-7,Received,2568,1643.9,924.1
2741,3741,26-08-2022,Item-2,491,16,7856,Vendor-4,Received,7856,3658.8,4197.2
2742,3742,26-02-2022,Item-2,156,10,1560,Vendor-9,Pending,0,0,0
2743,3743,19-03-2022,Item-1,213,18,3834,Vendor-7,Pending,0,0,0
2744,3744,27-12-2022,Item-4,131,17,2227,Vendor-3,Pending,0,0,0
2745,3745,25-06-2022,Item-3,457,10,4570,Vendor-1,Pending,0,0,0
2746,3746,05-05-2022,Item-1,358,12,4296,Vendor-4,Received,4296,1246.3,3049.7
2747,3747,25-01-2022,Item-2,471,20,9420,Vendor-6,Pending,0,0,0
2748,3748,29-01-2022,Item-4,309,19,5871,Vendor-10,Pending,0,0,0
2749,3749,14-11-2022,Item-2,224,18,4032,Vendor-1,Pending,0,0,0
2750,3750,20-08-2022,Item-3,100,12,1200,Vendor-7,Received,1200,1113.1,86.9
2751,3751,28-09-2022,Item-3,200,12,2400,Vendor-5,Pending,0,0,0
2752,3752,17-05-2022,Item-4,400,11,4400,Vendor-9,Pending,0,0,0
2753,3753,30-12-2022,Item-4,135,14,1890,Vendor-9,Received,1890,1422,468
2754,3754,10-12-2022,Item-3,308,13,4004,Vendor-5,Pending,0,0,0
2755,3755,14-08-2022,Item-4,170,12,2040,Vendor-9,Pending,0,0,0
2756,3756,18-06-2022,Item-4,345,19,6555,Vendor-10,Received,6555,1710.3,4844.7
2757,3757,08-03-2022,Item-2,425,20,8500,Vendor-4,Pending,0,0,0
2758,3758,13-03-2022,Item-3,150,19,2850,Vendor-6,Received,2850,1501.7,1348.3
2759,3759,02-01-2022,Item-3,402,19,7638,Vendor-6,Pending,0,0,0
2760,3760,03-12-2022,Item-4,469,20,9380,Vendor-2,Pending,0,0,0
2761,3761,16-07-2022,Item-1,435,12,5220,Vendor-1,Pending,0,0,0
2762,3762,19-12-2022,Item-1,400,10,4000,Vendor-7,Pending,0,0,0
2763,3763,30-04-2022,Item-2,269,18,4842,Vendor-2,Pending,0,0,0
2764,3764,13-12-2022,Item-2,292,10,2920,Vendor-4,Received,2920,2049.3,870.7
2765,3765,09-08-2022,Item-3,436,20,8720,Vendor-1,Pending,0,0,0
2766,3766,05-05-2022,Item-1,344,13,4472,Vendor-10,Pending,0,0,0
2767,3767,17-03-2022,Item-2,378,13,4914,Vendor-2,Received,4914,3533.7,1380.3
2768,3768,10-04-2022,Item-2,200,19,3800,Vendor-8,Received,3800,1369.2,2430.8
2769,3769,05-06-2022,Item-2,365,14,5110,Vendor-6,Received,5110,1089.3,4020.7
2770,3770,04-04-2022,Item-4,227,11,2497,Vendor-4,Received,2497,1754.7,742.3
2771,3771,03-05-2022,Item-2,359,16,5744,Vendor-6,Pending,0,0,0
2772,3772,27-05-2022,Item-4,358,20,7160,Vendor-9,Pending,0,0,0
2773,3773,25-07-2022,Item-4,452,10,4520,Vendor-7,Pending,0,0,0
2774,3774,29-01-2022,Item-1,420,10,4200,Vendor-7,Pending,0,0,0
2775,3775,11-02-2022,Item-1,472,11,5192,Vendor-5,Pending,0,0,0
2776,3776,14-01-2022,Item-3,102,19,1938,Vendor-1,Pending,0,0,0
2777,3777,19-09-2022,Item-1,205,11,2255,Vendor-9,Received,2255,1554.1,700.9
2778,3778,18-02-2022,Item-3,258,12,3096,Vendor-3,Received,3096,2484.9,611.1
